,Subject,manipulation,Manipulation,Stimulation,Session,VisualF,Response,StartTime
89,S14,Bi,Control,Sham,Post_1,Right,0,507.2423697000013
90,S14,Bi,Control,Sham,Post_1,Left,0,512.5731698999989
91,S14,Bi,Control,Sham,Post_1,Left,1,518.1038082000014
92,S14,Bi,Control,Sham,Post_1,Left,0,523.3174958999989
93,S14,Bi,Control,Sham,Post_1,Right,1,528.6980096000007
94,S14,Bi,Control,Sham,Post_1,Left,1,533.7789827999986
95,S14,Bi,Control,Sham,Post_1,Right,1,539.0596575000018
96,S14,Bi,Control,Sham,Post_1,Left,0,544.6067970000004
97,S14,Bi,Control,Sham,Post_1,Right,1,549.6708431000006
98,S14,Bi,Control,Sham,Post_1,Right,0,554.9513829999996
99,S14,Bi,Control,Sham,Post_1,Right,1,562.2518464999994
100,S14,Bi,Control,Sham,Post_1,Right,0,568.6278000999991
101,S14,Bi,Control,Sham,Post_1,Left,1,573.8916348999992
102,S14,Bi,Control,Sham,Post_1,Right,1,579.7388462999988
103,S14,Bi,Control,Sham,Post_1,Left,1,585.1861095999993
104,S14,Bi,Control,Sham,Post_1,Right,1,590.4830331999983
105,S14,Bi,Control,Sham,Post_1,Right,1,597.3007141000016
0,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,1.6699996194802225e-05
1,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,5.1848143999959575
2,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,10.348565899999812
3,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,15.579637499991804
4,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,20.710252799995946
5,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,25.94098980000126
6,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,31.121648799991817
7,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,36.28559299999324
8,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,41.366318499989575
9,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,46.49689549999312
10,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,51.79419999998936
11,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,57.024803199994494
12,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,62.12218049999501
13,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,67.43641329999082
14,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,73.13330659999338
15,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,78.34739539999282
16,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,83.46141629999329
17,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,88.65869099998963
18,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,93.82280389999504
19,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,99.27006840000104
20,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,104.51723849998962
21,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,109.86444599999233
22,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,115.09545079999953
23,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,120.29249539999
24,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,125.57288379999228
25,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,130.8369451999897
26,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,136.16756539999915
27,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,141.26510069999495
28,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,146.36245809998945
29,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,151.52660159999505
30,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,156.9404174999945
31,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,162.15469089998803
32,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,167.21804029999475
33,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,172.36575859998993
34,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,177.49654619999637
35,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,182.96027909999248
36,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,188.0911244000017
37,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,193.4217678999994
38,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,198.6696400999936
39,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,203.88292379998893
40,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,208.95224790000063
41,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,214.0610966999957
42,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,219.3749861999968
43,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,224.8386654999922
44,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,230.01942959999724
45,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,235.1170501000015
46,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,240.21439239999745
47,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,245.3116894999985
48,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,250.42568089999256
49,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,255.556199499988
50,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,260.87048259998846
51,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,266.1010276999877
52,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,271.2983898999955
53,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,276.5956068999949
54,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,281.72647829999914
55,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,286.8736843999941
56,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,291.9877526999917
57,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,297.1017706999992
58,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,302.1821614999935
59,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,307.480006599988
60,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,312.52739449999353
61,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,318.6042196999915
62,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,324.0382200000022
63,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,329.41862189999665
64,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,334.5825647999882
65,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,339.91322339999897
66,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,345.2436514000001
67,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,350.3742935999908
68,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,355.57186840000213
69,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,360.9027046999981
70,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,366.04956319999474
71,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,371.9303859999927
72,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,377.077217699989
73,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,382.2913100000005
74,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,387.92164590000175
75,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,393.0523784999969
76,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,398.2830943000008
77,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,403.5637769999885
78,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,408.6610512999905
79,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,413.758613500002
80,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,418.78947839999455
81,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,424.3868141999992
82,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,429.5338252999936
83,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,434.5643625999946
84,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,439.79543769999873
85,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,444.9591672999959
86,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,450.20667369999865
87,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,455.5703906999988
88,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,460.7012806999992
89,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,465.9816667999985
90,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,471.0960186000011
91,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,476.2266584999888
92,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,481.35690199999954
93,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,486.6212727999955
94,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,491.8687099999952
95,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,496.96583639999153
96,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,502.1962706999912
97,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,507.4272655999957
98,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,512.9244756999979
99,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,518.1383225999889
100,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,523.1859506999899
101,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,528.3332339999906
102,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,533.3807301999914
103,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,538.5113956999994
104,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,543.5086630000005
105,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,548.5725919999968
106,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,553.6700054999965
107,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,558.9174070000008
108,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,564.0811602999893
109,S15,UL,Attended Visual Field,Sham,Post_1,Left,1,569.195713699999
110,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,574.2261043999897
111,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,579.4570132999943
112,S15,UL,Attended Visual Field,Sham,Post_1,Left,0,585.8367464999901
113,S15,UL,Ignored Visual Field,Sham,Post_1,Right,1,590.8177811999922
114,S15,UL,Ignored Visual Field,Sham,Post_1,Right,0,596.0817402999965
0,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,4.699999954027589e-05
1,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,5.450096999999914
2,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,10.547814900000049
3,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,15.695173499999328
4,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,20.892096099999435
5,S16,UL,Ignored Visual Field,Sham,Post_1,Right,0,26.055721199999425
6,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,31.037173699999585
7,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,36.86759829999937
8,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,41.94809589999932
9,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,47.06205669999963
10,S16,UL,Attended Visual Field,Sham,Post_1,Left,0,52.34253279999939
11,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,57.60633969999981
12,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,62.85429320000003
13,S16,UL,Attended Visual Field,Sham,Post_1,Left,0,68.36800119999953
14,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,73.46552809999957
15,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,78.81269679999969
16,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,84.0435351999995
17,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,89.87395800000013
18,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,95.42068440000004
19,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,100.9180239999996
20,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,106.21526929999982
21,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,111.7954676999998
22,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,116.97642480000012
23,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,122.14062860000011
24,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,127.3712214999996
25,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,132.45203839999976
26,S16,UL,Ignored Visual Field,Sham,Post_1,Right,0,137.59894279999935
27,S16,UL,Attended Visual Field,Sham,Post_1,Left,0,142.89663529999962
28,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,148.11020459999963
29,S16,UL,Ignored Visual Field,Sham,Post_1,Right,0,153.47459660000004
30,S16,UL,Attended Visual Field,Sham,Post_1,Left,0,158.63852429999952
31,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,163.86902909999935
32,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,169.29952869999943
33,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,174.59732129999975
34,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,179.89430290000018
35,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,185.37474239999935
36,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,190.8052536999994
37,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,195.9525580999998
38,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,200.98332279999977
39,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,206.24738849999997
40,S16,UL,Ignored Visual Field,Sham,Post_1,Right,0,211.6280100999993
41,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,216.8085433999995
42,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,222.02261809999985
43,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,227.53660200000013
44,S16,UL,Ignored Visual Field,Sham,Post_1,Right,0,232.7503141999996
45,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,238.33092289999968
46,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,244.9941080999997
47,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,250.30794419999984
48,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,255.52222299999997
49,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,260.8862044999996
50,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,266.31694789999983
51,S16,UL,Ignored Visual Field,Sham,Post_1,Right,0,271.61387399999967
52,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,277.0111178999996
53,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,282.7250273
54,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,287.8726349999997
55,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,293.0202384999993
56,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,298.31711540000015
57,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,303.56411149999985
58,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,308.878213
59,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,314.14242359999935
60,S16,UL,Ignored Visual Field,Sham,Post_1,Right,0,319.28949920000014
61,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,325.95722899999964
62,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,331.1668931999993
63,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,336.3305756999998
64,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,341.31159639999987
65,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,346.6255298999995
66,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,351.8232546999998
67,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,357.0206423999998
68,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,362.2176712
69,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,369.0349073999996
70,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,374.2782744999995
71,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,379.6585422999997
72,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,384.8397009
73,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,390.253197
74,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,395.8503972999997
75,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,400.8479462999994
76,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,406.8948241999997
77,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,411.9922866999996
78,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,417.2061962999997
79,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,422.4533219999994
80,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,427.6343958999996
81,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,433.0815558999993
82,S16,UL,Attended Visual Field,Sham,Post_1,Left,0,438.2621818999996
83,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,443.7595788999997
84,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,448.77289649999966
85,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,453.8379624999998
86,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,458.9347275999999
87,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,464.5320585999998
88,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,470.0960152999997
89,S16,UL,Ignored Visual Field,Sham,Post_1,Right,0,475.9426483999996
90,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,481.22341569999935
91,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,486.5540088999997
92,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,494.1003480999998
93,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,499.29772629999934
94,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,504.5118556999996
95,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,510.14192699999967
96,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,515.2228426000001
97,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,522.2400698000001
98,S16,UL,Ignored Visual Field,Sham,Post_1,Right,0,527.2665938999999
99,S16,UL,Attended Visual Field,Sham,Post_1,Left,0,532.5139455999997
100,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,537.894558
101,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,546.5233453999999
102,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,551.5706449999998
103,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,559.6167221999995
104,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,564.8969202999997
105,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,570.3609448999996
106,S16,UL,Ignored Visual Field,Sham,Post_1,Right,0,575.7090178999997
107,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,580.8891483999996
108,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,585.9365545
109,S16,UL,Attended Visual Field,Sham,Post_1,Left,1,591.1339111999996
110,S16,UL,Ignored Visual Field,Sham,Post_1,Right,1,596.3310039999997
0,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,1.3038323000073433
1,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,7.692408600007184
2,S17,UR,Attended Visual Field,Sham,Post_1,Right,0,13.15592910000123
3,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,18.920216400001664
4,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,24.250443800003268
5,S17,UR,Ignored Visual Field,Sham,Post_1,Left,0,29.597645800036844
6,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,35.5116608000244
7,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,40.87674149998929
8,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,46.140557100006845
9,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,51.35303350002505
10,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,56.71689350000816
11,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,61.96467200003099
12,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,67.21181180002168
13,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,72.50894510000944
14,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,77.70674450002844
15,S17,UR,Attended Visual Field,Sham,Post_1,Right,0,84.48681370000122
16,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,89.68338390003191
17,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,94.99760100001004
18,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,100.51129310001852
19,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,105.6249943000148
20,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,110.7392235000152
21,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,116.00453310000012
22,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,121.2842344000237
23,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,126.43121750000864
24,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,131.84594820003258
25,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,137.22559089999413
26,S17,UR,Attended Visual Field,Sham,Post_1,Right,0,142.40636520000407
27,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,148.27069169998867
28,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,153.51762580004288
29,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,158.86580080003478
30,S17,UR,Attended Visual Field,Sham,Post_1,Right,0,164.06754530000035
31,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,172.57454569998663
32,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,178.00488780002345
33,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,185.0404908999917
34,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,190.5486763000372
35,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,196.178469400038
36,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,201.57613170001423
37,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,206.8071258999989
38,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,212.27059219998773
39,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,217.48545869998637
40,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,223.9706563000218
41,S17,UR,Attended Visual Field,Sham,Post_1,Right,0,229.4782360999961
42,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,234.82774869998684
43,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,241.16095460002543
44,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,248.4741968000308
45,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,253.7335713999928
46,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,258.8798581000301
47,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,264.12750380003126
48,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,269.3742416999885
49,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,274.5891048000194
50,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,280.1189124000375
51,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,285.4165148999891
52,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,290.7133555000182
53,S17,UR,Attended Visual Field,Sham,Post_1,Right,0,296.2105909000384
54,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,304.07347529998515
55,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,311.3942288000253
56,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,323.2196874000365
57,S17,UR,Ignored Visual Field,Sham,Post_1,Left,1,328.46056820004014
58,S17,UR,Attended Visual Field,Sham,Post_1,Right,1,334.77167129999725
